Datetime,Tweet
2021-04-10 15:10:02+00:00,"Gue mau coba ikutan lomba esai, ini pertama kali gue ikut lomba, ada tips gak biar esai nya keliatan baguss itb!"
2021-04-10 15:05:35+00:00,"bucin! latip mg17, pengen kenalan dong"
2021-04-10 15:05:21+00:00,"Bucin! Azhar, lgi sibuk y :("
2021-04-10 15:05:07+00:00,Bucin! 151 17 inisial N
2021-04-10 15:00:09+00:00,"bucin! Ganang FTMD, ayodong maafin aku:("
2021-04-10 15:00:07+00:00,bucin! cowo mesin 18 ada yang bucin ga ya? kan lagi chaoss2nya tuh nugas ujian kuis repeat
2021-04-10 15:00:03+00:00,bucin! did you notice how i ignore everyone and only focus on you not because i wanted to but i have been liking you for so long 13719058
2021-04-10 15:00:00+00:00,Bucin! Salah satu anak mg 19 👉👈
2021-04-10 14:50:03+00:00,bucin! yang 19 maksudnya https://t.co/G5nQhX9iaW
2021-04-10 14:50:01+00:00,bucin! salah satu cowo 164 kelas 49 inisial A
2021-04-10 14:50:00+00:00,"Bucin! Pengusaha togel juga, mood bgt woi ngomongnya"
2021-04-10 14:45:05+00:00,"Aku nemu 1 org yg tulisannya, suaranya, apalagi senyumannya tu bikin keinget sama cecak. Iya, dia bikin aku cecak napas mulu bucin! kokoh 164"
2021-04-10 14:45:03+00:00,"Halo kamu anak mg, aku bucin! sama kamu"
2021-04-10 14:45:01+00:00,bucin! pengusaha togel yang sudah mencerahkan hariku dengan tiktok 'sebenernya mah'
2021-04-10 14:40:03+00:00,"bucin! kasih tips ngobrol di chat dong aku tuh kalo chat ke temen bisa lancar, tapi kalo chat ke cowok yang aku suka malah awkward, convo-kiII, &amp; freak bgtt. Plis help :("
2021-04-10 14:40:00+00:00,bucin! AD sipil cakep tapi uda ada yg gaet ya?
2021-04-10 14:35:05+00:00,"selama masuk itb!, demot mulu dah dan ga pernah semangat lagi

ada yang mau jadi role model ga? mau bangun motivasi nih🙃"
2021-04-10 14:35:02+00:00,"bucin! sama namanya AR nih, mungkin karena dia anak FK jadinya ga pengen pacaran atau emang ga suka aku
Cuma berani ngeliat statusnya online apa kagak di wa:"")"
2021-04-10 14:35:01+00:00,Kenapa anak itb! cakep2 dan pinter2😔
2021-04-10 14:35:00+00:00,"bucin! ASDOS PAK JEJEN TB, I HAVE A CRUSH ON YOU! https://t.co/1Ss6gWewaL"
2021-04-10 14:30:00+00:00,kenapa anak terra itb! cakep cakep 😔 apalagi kak hanif vokalis BARTER https://t.co/fbF06ZJzff
2021-04-10 14:25:01+00:00,Info kostan dekat itb! dong
2021-04-10 14:25:00+00:00,itb! masuk menwa recommended gak ya? mau denger testi dong kak biar ada bayangan
2021-04-10 14:15:06+00:00,"bucin! sama NIM 133 SITHR'20, semangat kuliahnya!!"
2021-04-10 14:15:04+00:00,knp anak sipil cakep222😔 itb!
2021-04-10 14:15:00+00:00,Pakai foto latar belakang anime di linkedin aneh gak? Itb!
2021-04-10 14:10:00+00:00,bucin! sama dosen fisika dasar
2021-04-10 14:05:00+00:00,bucin! nim 005 SI'19 semangat kuliahnya!
2021-04-10 14:00:01+00:00,"Bucin! Yg namanya akil, kabarnya gimanaaa?"
2021-04-10 13:50:00+00:00,bucin! radya aku suka banget sama kamu
2021-04-10 13:50:00+00:00,bucin! kating cewe yang dulu ngenalin aku ke musik GiR ;(
2021-04-10 13:40:00+00:00,"bucin! bismillah. kakak asdos tb, I have a crush on you."
2021-04-10 13:20:00+00:00,bucin! Mark warga 160 ohohohoho '-')/ https://t.co/PneZXpj5TS
2021-04-10 13:20:00+00:00,itb! banyak gak anak itb yang kuliah ganaik motor/mobil? jalan kaki atau angkot gt
2021-04-10 13:15:02+00:00,bucin! salah satu wisudawan april hmm🤲
2021-04-10 13:15:01+00:00,"itb! kalo misall ada banjir gitu, listrik skala kecil bakal bikin nyetrum ngga"
2021-04-10 13:15:01+00:00,"bucin! ternyata ngga. tp lebih baik begitu, biar kita tak perlu bersinggungan :) https://t.co/yS3fEMg7qA"
2021-04-10 13:05:00+00:00,"worth ga buat jangka panjang? harganya 1,6jt itb! https://t.co/8Qi225e0UB"
2021-04-10 12:55:00+00:00,Bucin! 16320069 there's nothing like your smile. Sort of subtle and perfect and real. And you will never knew how wonderful that smile could make someone feel~ https://t.co/dCQKyaLKIH
2021-04-10 12:45:01+00:00,itb! gampang gasih jadi data scientist dari ftmd?
2021-04-10 12:45:00+00:00,"itb! ada loh ya, ada, orang yg nganggep wikipedia gabisa dipercaya karena bisa diedit2, tp percaya sm jawaban orang di quora wqwqwq"
2021-04-10 12:35:01+00:00,Avima FMIPA 19 ada niatan mau bucin! nggak sih mwehehe🙃🙃🙃
2021-04-10 12:35:01+00:00,"itb! daripada elu nanya ke fess, mending tanya langsung ke kakanya lebih prefer yg mana, kecil kok peluang lu dibales sejenis ""tAHU sOpAN sAnTUn gAK?"" / ""mEnURuTmU?"" https://t.co/oJW9xmcNEa"
2021-04-10 12:35:00+00:00,bucin! sama yg namanya Ibnu
2021-04-10 12:30:00+00:00,itb! astaga kirain ada spill the tea seindonesia :&gt; https://t.co/GlWTE0fnV5
2021-04-10 12:25:01+00:00,itb! literally gaada yang ngomongin Eddison vs Tesla di ruang publik anak ITB sebelum twit ini https://t.co/cVLK6qmrRk
2021-04-10 12:25:00+00:00,Itb! Kalau sith lulusannya skrng kerja apa ya yg sesuai fokus ilmu nya?
2021-04-10 12:05:00+00:00,"I hope ITB! students don't involved too much in the debate about Edison vs Tesla... well I mean if you do so you're comparing a businessman with an inventor and the two don't actually go head to head with each other. So, please, cut the crap"
2021-04-10 11:35:01+00:00,Bucin! dika19 semangat nugasnya yaa jaga kesehatan juga oke
2021-04-10 11:35:01+00:00,"Dari semua mf di itbfess yg paling menghibur cuma mf bucin! ibnu. Semangat yah nder, petrus jakandor. https://t.co/DGjkYmkEXL"
2021-04-10 11:30:01+00:00,itb! kita bisa ngubah tandatangan kita nggak sih? soalnya dulu pas bikin agak ngasal
2021-04-10 11:25:00+00:00,itb! Ada libur awal puasa ga ya? Cape banget kuliah huhuu
2021-04-10 11:15:01+00:00,itb! justus steak enak ga?
2021-04-10 11:15:00+00:00,Itb! Sama ipb kalau ternyata univ bakal jadi UI dong :( https://t.co/ZFEChhBbX5
2021-04-10 11:02:12+00:00,"🗨️ Replies: 13
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 42 https://t.co/PBaOwmPmOW"
2021-04-10 11:02:11+00:00,"🗨️ Replies: 13
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 18

📊 Score: 59 https://t.co/eadP6TAlgU"
2021-04-10 11:02:11+00:00,"🗨️ Replies: 22
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 9

📊 Score: 76 https://t.co/CZIrP54Hzc"
2021-04-10 11:02:11+00:00,"🗨️ Replies: 19
📎 Quoteds: 4
🔃 Retweets: 2
❤️ Likes: 26

📊 Score: 93 https://t.co/pHT17jyurA"
2021-04-10 11:02:10+00:00,"🗨️ Replies: 28
📎 Quoteds: 11
🔃 Retweets: 2
❤️ Likes: 16

📊 Score: 124 https://t.co/jcEvgC8MYd"
2021-04-10 11:02:10+00:00,"➖➖➖➖➖➖➖➖➖
👍 TOP 5 HIGHLIGHTS

📍 (Apr, 9 18:02 - Apr, 10 18:02)
➖➖➖➖➖➖➖➖➖"
2021-04-10 10:35:01+00:00,bucin! 10117*** u r cute but yea i think u r out of my league
2021-04-10 10:35:00+00:00,Itb! singkatan dari Institut Terbelit Birokrasi?
2021-04-10 10:25:01+00:00,itb! ngapain fikri kawakibi lo dengerin https://t.co/ptut5FNf5u
2021-04-10 10:20:01+00:00,malah dihalangin birokrasi sana sini
2021-04-10 10:20:00+00:00,"ITB! Kalo kualitas PTN gini-gini aja mah yakin banget gue dalam 10 tahun PTS top macem Binus, Unpar, Telkom, Trisakti, dan UPH bakal jauh lebih bagus kualitas SDM lulusannya. ITB bayar mahal tp kualitasnya gitu-gitu aja, ngandelin nama gede, mahasiswanya mau berkembang  (cont..)"
2021-04-10 10:20:00+00:00,itb! menurut kalian gimana? https://t.co/ZC3u4CyETs
2021-04-10 10:15:01+00:00,Gais ipb itu universitas apa institut? Itb! https://t.co/92yde5qu14
2021-04-10 09:40:01+00:00,Kalian para Maba! udah pada mulai nyari kost blm?
2021-04-10 09:40:00+00:00,"Mau nanya, klo ke asdos yg friendly (masih muda, kaya baru lulus gtu) itu chatnya ttp formal terus atau semi formal ya? Awalnya udh formal kaya perkenalan diri dsbg, tpi waktu lanjutan chanya itu harus ttp formal kaya pake kata ""saya"" Atau boleh informal pake kata ""aku""? ITB!"
2021-04-10 09:20:01+00:00,pengen bucin! sama kak hanif mahendra masih boleh gak ya? kakaknya ganteng banget bikin semangat nugas hahaayy
2021-04-10 09:20:00+00:00,itb! ini teh hujannya se-Indonesia yah?
2021-04-10 09:20:00+00:00,Udah 2 hari bener2 kerjaannya tidur doang males bgt buat belajar:( lagi cape2nya.. Wajar kan begini? :') Itb!
2021-04-10 09:10:00+00:00,pcarannya sm komputer  itb! https://t.co/gmh1RBopJq
2021-04-10 09:00:00+00:00,What if sm itb! ky gini https://t.co/k109b8u9OC
2021-04-10 08:25:01+00:00,Itb! Info kosan cowo dengan fasilitas cukup lengkap dong
2021-04-10 08:15:00+00:00,"kakak2 itb! yg fsrd, boleh tau gak ya dulu pas sbmptn nilainya berapa? khususnya akt selain 20 soalnya tahun ini tka+tps. makasih sebelumnya, maaf kalau pertanyaannya kurang berkenan☺🙏🏻"
2021-04-10 08:10:00+00:00,"Menunggu menfess bucin! Ibnu, apakah hari ini sender bakalan ngirim lagi"
2021-04-10 08:00:00+00:00,kakak2 itb! apakah habis gempa turun hujan itu berbahaya?
2021-04-10 07:55:00+00:00,Gais kalau kehadiran ga 100% padahal tandai hadir terus itu kenapa ya? Itb!
2021-04-10 06:35:00+00:00,"itb!
orang tua: pengen anaknya sukses
also orang tua: does everything to make it harder"
2021-04-10 06:20:00+00:00,"semangat panitia pusat, kalo ga sanggup, end aja hahahahaha itb!"
2021-04-10 05:55:01+00:00,"itb! Buatin meme ""mahasiswa"" - ""alumni"" &gt; ""tidak suka Rektorat dong""

Pakai yg jabat tangan, atau yg mana gituu"
2021-04-10 05:55:01+00:00,itb! kalo basmi nyamuk mending pake baygon atau raket elektrik ya?
2021-04-10 05:45:00+00:00,"itb! kaga lah anjir emangnya orientasi ama (with all due respect) osis wkwk

palingan kalo penampilan unik, ntar lebih diingat sama panit osjur jadinya peluang ditunjuknya lebih gede pas forum https://t.co/vdk3eT0PgT"
2021-04-10 05:20:00+00:00,"Sebenarnya pesugihan babi ngepet itu beneran ga sih? Itb! Kalau beneran Gw mau nyoba, ada yg mau kerja sama jadi babinya?"
2021-04-10 05:10:01+00:00,"ga pernah ga terharu liat para wisudawan itb! yg udah melewati segala rasa dan rintangan selama perkuliahan🥺 sukses terus kakak2! ini bukanlah akhir, melainkan awal dari perjalanan yang panjang✨"
2021-04-10 04:55:00+00:00,itb! cara ngilangin ngantuk pas belajar gimana ya?
2021-04-10 04:30:00+00:00,itb! kalo mau masuk teknik kelautan tapi gabisa renang sama sekali gimana ya?
2021-04-10 04:20:01+00:00,Mahasiswa itb!  Biasanya kerja sambilan apa?
2021-04-10 04:15:00+00:00,itb! Lebih stress bisa ngerjain soal susah tapi soal gampang ga teliti atau ga bisa ngerjain soal susah tapi soal gampang teliti
2021-04-10 04:10:00+00:00,"Kesan pesan wisudawan Itb! ""Keos keos keos"""
2021-04-10 02:55:00+00:00,"Itb! Udah 1,5 tahun masa kepengurusan rektor nih, sisa 3,5 tahun lagi. Gimana sejauh ini menurut kalian? Wkwkwk"
2021-04-10 01:20:00+00:00,itb! kalian gada yg berminat pindah ui or unpad gtu?
2021-04-10 01:10:00+00:00,hari ini selalu ada laporan progress tapi aku ga kuat krn akhir2 ini sering migrain kelamaan liat layar krn matkul lain. ngomongnya gimana ya soalnya kemarin2 udah izin krn urusan keluarga itb!
2021-04-10 00:10:00+00:00,"Itb! Menolak lupa, harap belajar lebih serius https://t.co/e8Gntp8NJG"
2021-04-09 22:45:00+00:00,"Itb! Duh kok gini ya... Rektormya malah lebih peduli sama KLB dibanding ngurus wisuda.

Ini IA ITB kayak di-Demokrat-kan. Pusing dah... Yg kena getahnya ya kita2 yg masih muda dan calon alumni :(

I feel sorry for you guys 😢"
2021-04-09 19:45:00+00:00,"Gara gara ""keributan"" ini jadi keinget sama menfess ini deh itb! https://t.co/k6FlwsZsT5"
2021-04-09 19:35:00+00:00,"malu maluin itb! dah
min kalo boleh saran yg bikin keributan kek gini di doxxing aja biar bisa diamuk massa terus dikucilin seitb biar gaada yg aneh aneh lagi https://t.co/cjeqjofacS"
2021-04-09 19:30:00+00:00,💖guys doain yuk semoga parade wispril itb! besok lancar💖
2021-04-09 18:25:00+00:00,itb! best trade offer memang :D https://t.co/6xwT2wVPvy
2021-04-09 18:05:00+00:00,"Ipeka tinggi tdk menjamin kesuksesan, ipeka rendah juga tidak menjamin kesuksesan, kerja keras juga tidak menjamin kesuksesan, lantas apa yg menjamin kesuksesan? Itb!"
2021-04-09 18:05:00+00:00,"itb! Punten euy, kuliah kerja nyata itu buat tingkat 3 aja ya? Nuhun responnya"
2021-04-09 17:40:01+00:00,semestee depan itb! offline g ya
2021-04-09 17:25:00+00:00,tp cuma buat toko tertentu &amp; bnyk syaratnya + kalau ada potongan pun tetep ae mahal. nah ini malah mahal2 nyewa artis korea itb!
2021-04-09 17:25:00+00:00,"Knp e-commerce indo marketingnya pkai artis korea mulu, ampe bosen liatnya dan kaga ngerti esensi nya apaan, cuma modal ngomong indo dikit gitu. kenapa ga semua duitnya dialokasikan ke promo ongkir aja? Liat deh ongkir ke luar pulau jawa mahal bgt, free ongkir emang ada  (cont..)"
2021-04-09 17:15:00+00:00,Punten kalau mau ngajak ribut or qrt yg mancing2 gini pakai akun sendiri lah jangan pakai base itb! Bikin malu seitebe https://t.co/yQWJOdCgs0
2021-04-09 16:20:00+00:00,"Itb! Dibalik aja pertanyaannya, ""kenapa sih IPK tuh disembunyiin banget di ITB? Padahal di kampus lain banyak yg ngumbar IPK"" https://t.co/Q2hoZBEt8N"
2021-04-09 16:05:00+00:00,Itb! Mendingan uts tiap sabtu pagi selama 6-8 minggu atau mending uts nya tiap hari selama 1 minggu?
2021-04-09 16:00:01+00:00,itb! awal puasa ada libur kah?
2021-04-09 16:00:00+00:00,Kenapa alumni ugm suka umbar ipk ya? Beda banget dengan kakak kakak itb! Yang pemalu https://t.co/Q2hoZBEt8N
2021-04-09 15:05:00+00:00,"Itb! aku anak sumatera dan pengen bgt semester depan ke nangor, kira"" worth it gak? Alasan pengen ke nangor hanya karena  dirumah dah bosen bgt &amp; sering bgt skip kelas. Udah berusaha main ke cafe tapi tetap aja malas bawaannya :(. Atau ada saran lain biar smgt kuliah di rumah?"
2021-04-09 14:35:01+00:00,itb! yang lebih baik itu gender equality atau gender equity?
2021-04-09 14:35:00+00:00,"itb! mau nanya dong ke anak GD, katanya masuk GD bisa ke ranah konstruksi juga, tp ngapain aja tugasnya?"
2021-04-09 14:25:01+00:00,Itb! Ada rekaman atau siaran ulang? https://t.co/d2kbNplm6E
2021-04-09 13:45:00+00:00,Itb! Aku gak dibolehin ortu pacaran sm orng chinese pdhl cowo chinese is my type:( huh can relate bngt!! https://t.co/d2kbNplm6E
2021-04-09 13:25:00+00:00,itb! kenapa pacarannya anak itb itu aneh-aneh? pdktnya pun unik :/
2021-04-09 13:25:00+00:00,itb! rekomendasi buku self improvement yang bagus apa ya?
2021-04-09 13:20:00+00:00,"berbahagialah mereka yang tidak praktikum langsung di lab, namun mengerti. itb!"
2021-04-09 13:05:00+00:00,itb! recommend webtoon bagus dong yang di webtoon english
2021-04-09 13:00:00+00:00,itb! beli alat perarduinoan yang murah dan berkualitas di bandung dimana ya guys?
2021-04-09 12:55:00+00:00,itb! kuliah make kemeja + jeans + chelsea boots aneh ga
2021-04-09 12:15:00+00:00,"Itb! Seneng banget punya orang yang baik di sekitar kita, beliau pinter, berwibawa dan pasti lebih dewasa dari gue. Beliau juga tutor gue waktu olim di SMA dulu sampe sekarang pun jadi tutor, tutor hidup gue"
2021-04-09 12:15:00+00:00,"Itb! I stressed, then I hate myself cuz feel like that. Overthink about it, and i just dont see anything good in me. Could I just disappear?!😪"
2021-04-09 12:10:00+00:00,"itb! di kelompok gue ada satu orang yang undangan grupnya belum di accept. jadi waktu kita ladder tugas, dia nggak kebagian juga. dianya juga tiba2 ngilang gitu dari angkatan, tapi bbrp kali liat ikut kelas, sih. nah baiknya nanti diikutsertakan di tugas kelompok kami nggak?"
2021-04-09 12:10:00+00:00,itb! rambut gini bakal jadi inceran gak pas osjur? https://t.co/CC0zLBU75y
2021-04-09 12:00:00+00:00,ITB! Kalo gondrong lo gondrong normal sih engga. Kecuali rambut lo unik (gondrong kribo atau gondrong ala Taribo West gitu) paling dibecandain kating di belakang. Pas osjurnya mah engga wkwkwkwkwk https://t.co/KdsQChJAfQ
2021-04-09 11:55:00+00:00,itb! cowo gondrong bakal jadi inceran gak pas osjur?
2021-04-09 11:50:00+00:00,"Tadinya mau ngetik capek, tapi kudu 5 kata.. so yeah capek itb!"
2021-04-09 11:30:00+00:00,"Asal tau aja, ITB! itu ga kayak beberapa kampus lain yang suka ada aturan aneh macem gaboleh cat rambut atau gaboleh bawa mobil. Lo gaakan dikatain atau dihukum senior/dosen kok kalo lo cat rambut atau pake baju nyentrik https://t.co/3WzCw5TjAx"
2021-04-09 11:20:00+00:00,itb! kalau ngampus offline boleh cat rambut ga ya?
2021-04-09 11:02:19+00:00,"🗨️ Replies: 10
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 4

📊 Score: 34 https://t.co/js1q6GTzed"
2021-04-09 11:02:19+00:00,"🗨️ Replies: 11
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 6

📊 Score: 43 https://t.co/VgKTYDpoZI"
2021-04-09 11:02:19+00:00,"🗨️ Replies: 13
📎 Quoteds: 1
🔃 Retweets: 3
❤️ Likes: 19

📊 Score: 63 https://t.co/hnqKIdnAFg"
2021-04-09 11:02:18+00:00,"🗨️ Replies: 33
📎 Quoteds: 5
🔃 Retweets: 1
❤️ Likes: 50

📊 Score: 160 https://t.co/ejSlTjfoQY"
2021-04-09 11:02:18+00:00,"🗨️ Replies: 27
📎 Quoteds: 41
🔃 Retweets: 6
❤️ Likes: 147

📊 Score: 316 https://t.co/yXLMiu7d1i"
2021-04-09 11:02:18+00:00,"➖➖➖➖➖➖➖➖➖
👍 TOP 5 HIGHLIGHTS

📍 (Apr, 8 18:02 - Apr, 9 18:02)
➖➖➖➖➖➖➖➖➖"
2021-04-09 10:45:01+00:00,Cowo ftmd banyak yg jomblo ga ya itb!
2021-04-09 10:45:00+00:00,"lowongan jadi asdos, asprak, dkk biasanya liat di mana ya? itb!"
2021-04-09 10:40:00+00:00,itb! mau tanya kalo mahasiswa bisa daftar kip ga ?
2021-04-09 10:40:00+00:00,itb! apa anime terbaik sepanjang masa dan kenapa Death Note?
2021-04-09 09:55:00+00:00,Pgn pny pacar tpi gatau caranya gimana :( itb! https://t.co/MzlGqcJqfr
2021-04-09 09:50:00+00:00,di itb! ada layanan psikiater? dimana tuhh dann gratis ga? https://t.co/ZMpkw66nKy
2021-04-09 09:35:00+00:00,Nak ftmd rekomendasiin laptop dong itb!
2021-04-09 09:30:00+00:00,apa kalian bangga kuliah di itb! ? https://t.co/LOfnVQWkn6
2021-04-09 09:25:00+00:00,"overproud juga toh gaada yg ngelarang, ni orang kalau misalnya diterima di harvard or mit juga pasti overproud  lol itb!"
2021-04-09 09:25:00+00:00,"Ini mah popular, mungkin mereka2 itu overproud krna ngerasa perjuangan masuk top3 terbilang susah dibandingkan beberapa univ lain (walaupun seharusnya ga over juga), ini fakta no need to sugarcoat it, lagian di mana pun butuh survive+kenapa mahasiswa univ lain gak nyoba  (cont..) https://t.co/LOfnVQWkn6"
2021-04-09 09:15:00+00:00,Kalian tim ilene atau tim gea itb!
2021-04-09 09:10:03+00:00,Apa tanggapan mahasiswa dan alumni sipil tentang Rektor ITB! sekarang?
2021-04-09 09:10:01+00:00,itb!  temen-temen gw yang pas sma nya pacaran sekarang malah pada putus karena beda univ.  Emang sesusah itu ya buat pacaran beda univ?  menurut kalian gimana?
2021-04-09 08:45:00+00:00,gmn menurut kalian? wdyt? itb! 😬😬 https://t.co/8T1IkLWpUP
2021-04-09 08:35:00+00:00,"ITB! Terlalu banyak orang yg keliatan bgt butuh bantuan psikiater buat didiagnosis &amp; ditanganin, tp ketika disaranin ke sana malah denial. Waktu ga nemu orang yg mau nemenin, malah ngamuk dan nyalahin. You can't help someone who doesn't want to be helped"
2021-04-09 08:25:00+00:00,wargi itb! ada yang perna nyobain belajar gambar otodidak ndak (terutama dari nol banget)? Kepikiran bat mau nyobain tp bingung ambil tutorial dari mana 😢
2021-04-09 07:25:00+00:00,itb! can u guys think of something's good and cute but inappropriate ? what would it be?
2021-04-09 06:50:00+00:00,itb! aku tpb penasaran kalo kuliah offline trus pas jam kelas nya motong solat dosennya gimana ? misalnya kelas jam 3-5 kan motong ashar tu
2021-04-09 06:45:01+00:00,Itb! Hehe... Mau nonton siaran youtubenya wkt itu keburu ilang videonya. Senasib ya sama sendernya. https://t.co/zF1rf5aNyD
2021-04-09 06:45:01+00:00,itb! AoT?? More like GoT
2021-04-09 06:45:00+00:00,"itb! yang pada ngatain ending aot sampah, semoga kalian emang bacanya legal ya. gasuka endingnya ya gapapa, selera orang beda beda. tapi kalau udah sosoan ngatain terus ternyata bacanya bajakan ya...gimana ya"
2021-04-09 06:20:00+00:00,Dosen gua sakit habis vsksin hmmm itb! 🤔
2021-04-09 05:25:00+00:00,Di itb! Ada kasus pelecehan juga mgga? Kok gw gapernah dengar? Emang gaada atau oknum nya jago nutupin? https://t.co/aO5i8KjWHb
2021-04-09 04:55:00+00:00,Gais kalian kasian ga sih sama aldi taher ? Itb!
2021-04-09 04:25:00+00:00,"hewan karnivora/yg punya taring, daging nya ga enak/bau/dll, pengolahannya harus bener dan ribet"
2021-04-09 04:25:00+00:00,"Itb! Wkwk padahal masih ada beberapa golongan manusia atau kultur yg ngebunuh dan makan anjing, kucing, salah satu contoh dekatnya temen w orang batak makan anjing sebagai salah satu kebiasaan keluarga mereka (gatau orang batak yg lain makan anjing jg/ngga). Lagian  (cont..) https://t.co/jcEvgC8MYd"
2021-04-09 04:05:01+00:00,itb! di sini ada kakak2 TL yang mau ditanya2in gaa? makasih sebelumnya
2021-04-09 04:05:00+00:00,"itb! mau nanya buat tpb, semester ini ada rbl ga ya... ada yang udah dapat info?"
2021-04-09 03:55:01+00:00,"itb! bagus ini pertanyaannya sebenernya kalo misalnya gaada kalimat terakhir, mengajak mahasiswa ITB untuk berpikir dan berargumen https://t.co/jcEvgC8MYd"
2021-04-09 03:55:00+00:00,itb! yang ngirim vegan ya https://t.co/jcEvgC8MYd
2021-04-09 03:35:00+00:00,itb! emangnya kata siapa gk boleh dibunuh? https://t.co/jcEvgC8MYd
2021-04-09 03:10:00+00:00,"itb! kenapa sapi dan ayam boleh dibunuh tapi kucing dan anjing gaboleh? siapa yang menentukan hewan mana yg jadi peliharaan/ternak? ckckck dasar standar ganda manusia, makhluk sentimental"
2021-04-09 03:00:00+00:00,"itb! ada yang punya isi rotring 0,35 F atau H?"
2021-04-08 23:40:00+00:00,Belajar ini / Phyton lewat vid aja langsung bakal ngerti ga? Itb! https://t.co/b3tf83a5qP
2021-04-08 23:25:00+00:00,"guys mending milih ntu apa itb! ya?
banyak gasi anak itb yg pindah ke ntu / nolak itb karna ntu?"
2021-04-08 23:05:00+00:00,Do and Don't cara refreshing mengatasi beratnya beban akademik di itb!
2021-04-08 21:45:00+00:00,Itb! Daftar bibit dapet cashback Rp25.000 tinggal pake kode refferal tbc4kx0 siaaap
2021-04-08 19:55:00+00:00,"the attack on titan ending is... Interesting, can't say whether I like it or not, give it a little time I suppose. itb!"
2021-04-08 19:25:00+00:00,ITB! Beda zona waktu gan https://t.co/JaDy5JpDPP
2021-04-08 19:00:00+00:00,"ayo istirahat, tidur, jangan begadang mulu. kesehatanmu lebih penting :) smangat itb!"
2021-04-08 19:00:00+00:00,Pada ngapain kok belum tidur? ITB!
2021-04-08 18:45:00+00:00,Enaknya ada yg nemenin begadang itb! https://t.co/ha2NJaa79K
2021-04-08 18:00:00+00:00,Anak itb! ada yg lanjut S2 psikologi ga?
2021-04-08 17:20:00+00:00,grgr tiap daftar panit/staff/magang selalu milih divisi x jd pas mau nyoba divisi lain kok bingung ya ditanya pengalaman yg relevan sm divisi baru ini😶 kyk semonoton itu hidup organisasiq dan di zona nyaman trs itb!
2021-04-08 17:15:00+00:00,"itb! hai kalian calon arsitek, urban designer, urban planner, dll dll.

Bayangin udah cape2 kuliah, terus membuat rancangan yg bagus banget, eh tau tau jadi proyek mangkrak wkwkwk https://t.co/1cnb80toKz"
2021-04-08 16:35:00+00:00,"Mau nanya, yg uts fisika di tpb19 minggu kemarin, apakah sudah bisa lihat nilainya? ITB!"
2021-04-08 16:35:00+00:00,"itb! gw tpb20 gw risau ga bisa fit in sama jurusan. gw takut jurusan yg gw ambil nanti nya salah. gw takut banyak menemui kesusahan dan kesulitan yang ga bisa gw selesaiin di jurusan. gw ga ada semangat belajar, takut. gw harus gimana?"
2021-04-08 16:30:00+00:00,Itb! Ternyata semester depan kita udah tingkat akhir gaisss wkwkwk https://t.co/EDspMqHiA5
2021-04-08 16:20:01+00:00,"itb! kalau malam jumat kliwon, gampang gak manggil setan di kampus? ada mantra2 tertentu gak?"
2021-04-08 16:20:00+00:00,mf be shitposting on itb! fess instead of going to therapy
2021-04-08 16:15:00+00:00,"Siklus di itb! (untuk S1):
1. Pas TPB, sangat bangga dan senang bisa masuk dan kuliah di ITB
2. Pas masuk jurusan, mulai vokal dan ngatain ITB ini-itu
3. Pas lulus ITB, sangat bersyukur karena ""nama kampus"" dan ""jaringan alumni"", cuman tabiat self-critic ke ITB masih kuat

Agree?"
2021-04-08 15:15:00+00:00,Itb! Pengen cepet2 osjur asiik
2021-04-08 15:10:00+00:00,apakah ngeliat cowok ganteng itb! termasuk zina mata? wkkwkwkwkwk beneran dah ini si kakaknya ganteng banget
2021-04-08 15:00:00+00:00,itb! cara terbaik melupakan mantan menurut kalian?
2021-04-08 14:45:00+00:00,"sedih banget ngeliat gladi arak2an pusat, sekilas masih banyak banget PR panitianya. semangat terus panwis pusat itb!"
2021-04-08 14:40:00+00:00,Si eren nu jadi burung ? Itb!
2021-04-08 14:20:00+00:00,"itb! saranin tempat beli kacamata minus photocromic di bandung dong, sama kasitau harganya juga yaa makasii hehe"
2021-04-08 14:15:00+00:00,itb! sebenernya cewe lebih suka cowo yg maskulin atau feminim sih? (feminim bukan banci gitu tapi lebih ke lembut dan gentle) https://t.co/VME9beHOrJ
2021-04-08 14:10:00+00:00,Kok km bisa ngirim menfess? Itb! https://t.co/AswM4RDIKR
2021-04-08 14:05:00+00:00,itb! mau berpendapat takut dibilang toxic masculinity... https://t.co/VME9beHOrJ
2021-04-08 13:30:00+00:00,itb! apa hal yang bikin cowo tambah maskulin?
2021-04-08 13:05:00+00:00,itb! gmn sih caranya biar jadi berkharisma?
2021-04-08 13:00:00+00:00,Klinik pratama itb! udah bisa dikunjungi lagi belum sih? Ngerasa gaenak badan :(
2021-04-08 12:55:00+00:00,"itb! kenapa ftmd gamteknya manual, gak make software kayak fti dan ftsl?"
